6401,000000011110111110100000000000001111000000001111111110000000001111100001111000000001000111111100000111111001111100001111000001111000111110000100011000011111111111111100111101111100000000011111000010111111011111000101111101000000111110000000000000111111100000111110111111000000000000011111
6414,000000011111000000011111111111110000000011111110110000111111000000101111111100000011110011000110000000011111111111000000000111111100111100000111111110000000011111111111110001111000001111111111100000111111110111110000011110000000000010111111001111110000110001000111111111100000000000111111
7344,110001011001100111110000111100100010100000111111000010100111111110000000000111110000011110111000000011001111010000111011000011111110000000011111111110000000000100011111111111111000111000000011111100011001111111100000110000000111100000111111111000111000111110000000111000001111000011111110
5808,011111101000101111000000101000101111001111000100111101011010000001111111000001011111111001111100000000011111111111100000111111110000001111100101000000011111000110111111111111100000000001111011111110100000001000000111000001111111011111001000111011100100110000001111000011111111011100001001
5810,001111110000110111110000111100001011110111100000011111100110100000011111000001111111111100000111100000000111011111110000110000111100100011111000000000101111001100011111111110001000000000111111011111000000110000000011000000001111000111110000111110000000111110000000000001111111100001000000
5811,011111101000111111100000101000101111001111000100111101011010000001111111000001001111110000111100000000011111111111000100111111111000001111100000000000011111000100111111111111100000000001011111111100000010001000000111000001111111011111000000111100000000110000001111000011111111000100000000
